"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"45",10994983,14,0.802460697197539,209,26,18.5442450385073,184,0.00956937799043062,0.23444976076555,0.0557921635434412,"Florida"
"46",10995089,6,0.811802232854864,209,29,18.0588888888889,179,0.0478468899521531,0.129186602870813,0.068762278978389,"Florida"
"47",10995141,4,0.818181818181818,209,30,16.3780260707635,187,0.0334928229665072,0.114832535885167,0.0570175438596491,"Florida"
"48",16636278,8,0.776913875598086,209,33,27.7724567099567,183,0.0287081339712919,0.244019138755981,0.0993071593533487,"Florida"
"49",16636326,78,0.74377377008956,209,26,28.0301302365463,192,0.00478468899521531,0.483253588516746,0.0663917525773196,"Florida"
"50",10998129,143,0.765349483052832,209,20,26.3247474857638,247,0.0382775119617225,0.727272727272727,0.100069948413045,"Florida"
"51",10998171,40,0.785406698564593,209,24,24.8659206971952,188,0.0191387559808612,0.559808612440191,0.0962534267438319,"Florida"
"52",10998263,48,0.802531897926635,209,23,24.5191356397709,217,0.0334928229665072,0.511961722488038,0.0982486647621413,"Florida"
"53",11002485,4,0.842105263157895,209,26,19.1133879781421,227,0.0334928229665072,0.119617224880383,0.0696022727272727,"Florida"
"54",11010401,257,0.713272392158323,209,17,21.4171506288209,185,0,0.722488038277512,0.0518114428899561,"Florida"
"55",16625926,4,0.791866028708134,209,40,27.9773175542406,200,0.0669856459330144,0.267942583732057,0.161631419939577,"Florida"
"56",16626354,4,0.80622009569378,209,33,23.7173295454545,196,0.0526315789473684,0.191387559808612,0.0979228486646884,"Florida"
"57",16626360,19,0.810123394610929,209,26,17.3587436248808,212,0.0191387559808612,0.382775119617225,0.0755362138638483,"Florida"
"58",16666231,4,0.815789473684211,209,34,13.1961904761905,219,0.0143540669856459,0.181818181818182,0.0733137829912024,"Florida"
"59",120053158,53,0.739460142637898,209,27,24.5043810904046,190,0.00956937799043062,0.492822966507177,0.0776461970455378,"Florida"
"60",16697315,19,0.845127171996978,209,26,31.4964633135394,213,0.129186602870813,0.287081339712919,0.170143027413588,"Florida"
"61",16632904,9,0.827219564061669,209,33,27.4518623737374,215,0.0717703349282297,0.267942583732057,0.12146529562982,"Florida"
"62",16632942,23,0.777407946744331,209,30,29.3744174080576,223,0.0430622009569378,0.444976076555024,0.122290607439122,"Florida"
"63",16633046,4,0.842105263157895,209,29,24.4166666666667,221,0.0382775119617225,0.210526315789474,0.0909090909090909,"Florida"
"64",16628898,14,0.836295283663705,209,28,136.729861620884,226,0.650717703349282,0.837320574162679,0.760114425827544,"Florida"
"65",16628932,8,0.810406698564593,209,34,25.7359047619048,191,0.0191387559808612,0.339712918660287,0.105535055350554,"Florida"
"66",16628994,12,0.822567783094099,209,30,11.0652389819988,199,0.00478468899521531,0.177033492822967,0.0373242850218129,"Florida"
"67",16629010,27,0.817472975367712,209,29,64.1153563024916,218,0.287081339712919,0.631578947368421,0.368957294602211,"Florida"
"68",16667851,19,0.823973810123395,209,21,29.7103184665781,225,0.0430622009569378,0.411483253588517,0.12041564792176,"Florida"
"69",16664393,26,0.812108943687891,209,27,26.1995068166425,183,0.00478468899521531,0.569377990430622,0.123725356900068,"Florida"
"70",16665757,37,0.821156084313979,209,25,20.9746116726736,218,0.00956937799043062,0.45933014354067,0.0874015748031496,"Florida"
"71",16661829,4,0.812200956937799,209,36,19.6767822736031,193,0.0478468899521531,0.129186602870813,0.0795287187039764,"Florida"
"72",16628934,6,0.827751196172249,209,33,18.9782196969697,177,0.00956937799043062,0.258373205741627,0.0809248554913295,"Florida"
"73",16666733,63,0.740183792815372,209,25,28.2764778777829,194,0.00956937799043062,0.61244019138756,0.100964498255695,"Florida"
"74",16627462,4,0.815789473684211,209,34,8.66095238095238,148,0,0.0526315789473684,0.0175953079178886,"Florida"
"75",16631376,191,0.826398456875172,209,24,198.827405026023,247,0.856459330143541,0.880382775119617,0.956955348752614,"Florida"
"76",16632086,1280,0.85794706937799,209,19,207.568254156286,249,0.904306220095694,0.904306220095694,0.990798107337987,"Florida"
"77",10996929,227,0.830512404358915,209,19,38.146030242792,229,0.076555023923445,0.770334928229665,0.141058829501041,"Florida"
"78",120052399,128,0.719310705741627,209,25,33.3434148392907,212,0.0430622009569378,0.688995215311005,0.125136413241179,"Florida"
